#size: 500 4
#stance_hip, swing_hip, stance_knee, swing_knee
-5.985019479,40.47635064,11.56601873,44.26441384
-6.027366012,40.38857821,11.58095313,43.86415188
-6.069921354,40.29943068,11.59605129,43.46394691
-6.112658252,40.20878271,11.61137983,43.06334403
-6.155590409,40.11659567,11.62691289,42.66248502
-6.198739782,40.02296038,11.64263672,42.26185478
-6.242086548,39.92784562,11.65860643,41.86123559
-6.285623384,39.83141154,11.6747645,41.46059549
-6.32936065,39.73358541,11.69115053,41.06013017
-6.373293093,39.63435968,11.70778034,40.66001198
-6.417433979,39.53385396,11.72460368,40.26025617
-6.461751761,39.43213998,11.74165408,39.86067052
-6.506271715,39.32910594,11.75895184,39.46163747
-6.550998048,39.22480284,11.77648852,39.06323599
-6.595906321,39.11940649,11.79424537,38.66551429
-6.641007054,39.01284994,11.81222169,38.26830725
-6.686285218,38.9051644,11.8304722,37.87172594
-6.731772366,38.79640366,11.84894169,37.47619018
-6.777459181,38.68654383,11.86768742,37.08186732
-6.82330967,38.5757774,11.88665398,36.68827307
-6.869354187,38.46400904,11.90586541,36.29571346
-6.915583546,38.35126526,11.9253459,35.90429631
-6.962002762,38.23767045,11.94507518,35.51432193
-7.008603597,38.12322966,11.96506603,35.12585731
-7.055383385,38.007898,11.98533163,34.7386119
-7.102341668,37.89179913,12.0058348,34.35269847
-7.149489437,37.77500725,12.02658889,33.96852026
-7.19680474,37.65745737,12.04765677,33.58623863
-7.244313358,37.53924995,12.06897854,33.20590664
-7.291991875,37.42042256,12.0905435,32.82712961
-7.339833411,37.30101919,12.11240022,32.45030145
-7.387870332,37.18105042,12.13451768,32.0757985
-7.436071715,37.06058788,12.15693143,31.70352333
-7.484456648,36.93962078,12.17961956,31.33359698
-7.533004142,36.81823273,12.20257797,30.96588764
-7.581715006,36.6964716,12.22580417,30.60044379
-7.630607437,36.57436247,12.24932225,30.23789446
-7.67968563,36.45190266,12.27312989,29.87818453
-7.728910749,36.3291579,12.29722344,29.52093093
-7.778308359,36.20624004,12.32158311,29.16672878
-7.827873232,36.08311031,12.34624857,28.81549505
-7.87760364,35.95979965,12.37116917,28.46716174
-7.927508667,35.83636965,12.39644446,28.12259999
-7.977566536,35.71282841,12.42198959,27.78093137
-8.027786069,35.58931368,12.4477883,27.44261117
-8.07817341,35.46577201,12.47391716,27.10797249
-8.128714798,35.34219442,12.50033771,26.77679045
-8.1794174,35.21868333,12.52706846,26.44938639
-8.23028829,35.09530378,12.55406967,26.12579492
-8.281295348,34.97205418,12.58140106,25.80602599
-8.332466787,34.84896716,12.60904809,25.49041762
-8.383791664,34.72605395,12.63698614,25.17876174
-8.435272071,34.60329581,12.66522224,24.87108752
-8.486900063,34.4808677,12.69380004,24.56809173
-8.538665674,34.35868914,12.72267373,24.26900881
-8.590590626,34.23690207,12.75188818,23.97487289
-8.642677481,34.11527442,12.78139087,23.68494416
-8.694874926,33.99406946,12.81124327,23.39938809
-8.747227236,33.87328059,12.84141432,23.11881101
-8.799711592,33.75286641,12.87192697,22.84276738
-8.852343644,33.63288352,12.9027948,22.57197735
-8.905110439,33.51327265,12.93398261,22.3056661
-8.957993262,33.39412345,12.965516,22.04416547
-9.011022482,33.27544478,12.99737117,21.78764243
-9.064166219,33.15728157,13.02962007,21.53635637
-9.117458982,33.03958168,13.06220062,21.29027682
-9.170835084,32.92233593,13.09518989,21.04899847
-9.224368815,32.80564681,13.12848428,20.81295141
-9.277999057,32.68943178,13.16217433,20.58192743
-9.33176388,32.57375911,13.19622433,20.35638432
-9.385608668,32.45863025,13.23070167,20.13597612
-9.439568404,32.34397013,13.2655505,19.92062869
-9.493639483,32.22981743,13.30078127,19.71048927
-9.547825163,32.11620054,13.33640988,19.50577729
-9.60209702,32.00312555,13.37244114,19.30627319
-9.656450937,31.89053164,13.4088789,19.11164053
-9.710891474,31.77842362,13.44576942,18.92235868
-9.765424845,31.66677264,13.48307334,18.73816286
-9.820043248,31.55567292,13.52079064,18.55926142
-9.874740315,31.44506463,13.55896061,18.3856114
-9.92950818,31.33487703,13.59753512,18.21651643
-9.984330671,31.2251086,13.63660076,18.05260438
-10.03920378,31.11577543,13.67612394,17.89333014
-10.09415086,31.00689,13.71608577,17.73914704
-10.14912664,30.89844091,13.75656818,17.58987616
-10.20417525,30.79039171,13.79750491,17.44562674
-10.25923882,30.68266441,13.83889778,17.30524012
-10.31433246,30.57533728,13.8808092,17.16981231
-10.36940273,30.46831136,13.92326487,17.03842798
-10.42454572,30.36170138,13.96620622,16.91215384
-10.47966953,30.25538138,14.00966009,16.78977265
-10.53479275,30.14939561,14.05364319,16.67171274
-10.58987307,30.0437202,14.09819678,16.55774577
-10.64495434,29.93828404,14.14325111,16.44746343
-10.69995636,29.83316545,14.18895273,16.34134605
-10.7549101,29.72835682,14.23521947,16.23904938
-10.80983073,29.62386791,14.2820065,16.14074392
-10.86462221,29.51959879,14.32948574,16.04578722
-10.91935449,29.41567621,14.3775238,15.95469637
-10.97390707,29.31194402,14.42630125,15.86662264
-11.02836377,29.20857612,14.47565226,15.78215623
-11.08265169,29.10546196,14.52569423,15.70083721
-11.13678338,29.00271326,14.57638886,15.62293914
-11.19065086,28.90030284,14.62798566,15.54860219
-11.2443707,28.79816963,14.6801523,15.47705987
-11.29772094,28.69641219,14.73327713,15.40840619
-11.35086595,28.59500856,14.78703771,15.34263004
-11.40360296,28.49402528,14.84182396,15.27998108
-11.45604994,28.3934208,14.89740511,15.22026821
-11.5080764,28.29329426,14.95394972,15.16350856
-11.55964017,28.19363914,15.0115333,15.10974027
-11.61075706,28.09442942,15.07008438,15.05869061
-11.66135374,27.99571755,15.12971527,15.01024181
-11.71132631,27.89752414,15.19057238,14.96458427
-11.76067114,27.79984601,15.2526651,14.92189488
-11.80928895,27.70283656,15.31612413,14.88209404
-11.85720224,27.60630075,15.38087732,14.84492551
-11.90425685,27.51039997,15.44717251,14.81051135
-11.95043615,27.41503837,15.51501619,14.77880611
-11.99566282,27.32028772,15.58453126,14.74981589
-12.03978556,27.22611425,15.6559755,14.72381268
-12.08278182,27.13259945,15.72933559,14.70077453
-12.12458615,27.03963831,15.80471189,14.68019869
-12.16503758,26.94713529,15.88232434,14.66216064
-12.20413189,26.85517145,15.96226913,14.64681567
-12.24159908,26.76373864,16.0448841,14.63421614
-12.27758914,26.67275652,16.13002549,14.62433436
-12.31161921,26.5821856,16.21842255,14.61708549
-12.34400369,26.49194203,16.30957383,14.6120803
-12.37421833,26.40194712,16.40430941,14.60929947
-12.40241079,26.31221036,16.50244816,14.60864771
-12.42820151,26.22293425,16.6043977,14.61046119
-12.45154285,26.1339495,16.71035692,14.61449846
-12.47227682,26.04491155,16.82074681,14.6204803
-12.49038122,25.95586727,16.93560978,14.62815341
-12.50547918,25.86696619,17.05532783,14.6374399
-12.51755816,25.7778252,17.18021765,14.64801099
-12.52631025,25.68870136,17.31059015,14.65995452
-12.53151598,25.59991187,17.4464909,14.6734181
-12.53270628,25.51169906,17.58808643,14.6879772
-12.52861476,25.42602135,17.73496941,14.70458417
-12.51960395,25.34164703,17.88785931,14.72193023
-12.50452711,25.26034051,18.04641229,14.74065888
-12.48171742,25.18421906,18.21023391,14.76127216
-12.45154886,25.11549911,18.37843104,14.78649049
-12.41487576,25.05239671,18.55057396,14.81402788
-12.37587418,24.99682186,18.71426636,14.83908908
-12.36142468,24.97575658,18.77681229,14.8486657
-12.36089176,24.97536804,18.77848841,14.84892529
