#size: 500 5
#stance_hip, swing_hip, stance_knee, swing_knee,torso_angle
25.60521239,-13.37115352,30.54270934,21.28889304,17.27182067
25.54121716,-13.31032932,30.56087646,21.50084626,17.25873769
25.47677954,-13.24795147,30.57791584,21.71485756,17.24576319
25.41200925,-13.18447874,30.59407386,21.9302564,17.23287759
25.34684246,-13.1195716,30.60920049,22.14751224,17.22009526
25.2810857,-13.0523301,30.62266869,22.36767542,17.20745201
25.21468932,-12.98264848,30.63443065,22.59095046,17.19496022
25.14799693,-12.91194591,30.64538784,22.81552332,17.18256897
25.08096414,-12.83993276,30.65539872,23.04171449,17.17028625
25.01348207,-12.76623071,30.66416007,23.26998205,17.1581277
24.94534864,-12.68974197,30.67101914,23.50160788,17.14617636
24.87690012,-12.61206176,30.67702361,23.73478608,17.13432236
24.80817434,-12.53320963,30.68218088,23.96933639,17.12258314
24.73893095,-12.45238062,30.68588317,24.20628516,17.11101807
24.66930717,-12.36986803,30.68840253,24.44511616,17.09960444
24.59923329,-12.28531121,30.68958709,24.68648081,17.08835911
24.52887777,-12.19956298,30.6898857,24.92922834,17.07723097
24.45813902,-12.11220778,30.68903587,25.17386076,17.06626468
24.38704748,-12.0234085,30.68711779,25.42006389,17.05545889
24.31555709,-11.9325683,30.68387608,25.66858788,17.04484576
24.2437241,-11.84006226,30.6795135,25.91908944,17.03438734
24.17164111,-11.74648696,30.67435268,26.17077567,17.02404838
24.09917426,-11.65126086,30.66801174,26.42428488,17.0139083
24.02637463,-11.55429098,30.66049903,26.67958686,17.00397139
23.95328989,-11.45565584,30.65193114,26.9367927,16.99419902
23.87995835,-11.35585917,30.64253076,27.19529577,16.98455156
23.8062708,-11.25450819,30.63200512,27.45544867,16.97510309
23.7323133,-11.15169384,30.62049269,27.71703175,16.96585706
23.65812299,-11.04720332,30.60795183,27.98035341,16.95680419
23.58368282,-10.94143411,30.59452882,28.24509261,16.9478893
23.50896585,-10.83449734,30.58021995,28.51103633,16.93912179
23.43396174,-10.72584063,30.56479419,28.77863778,16.93061109
23.3587422,-10.6156052,30.54837115,29.04770585,16.92231606
23.28335941,-10.50420583,30.53120308,29.31797718,16.914169
23.20772741,-10.39173685,30.51322611,29.58935211,16.90614728
23.13187065,-10.27788974,30.49433999,29.86200667,16.89833272
23.0557778,-10.16224228,30.47432018,30.13621425,16.89079873
22.97957407,-10.04547289,30.45362139,30.41146764,16.88343941
22.90316257,-9.927678631,30.43217163,30.68773539,16.87620275
22.82657253,-9.808858174,30.41000287,30.96489958,16.86911284
22.74975598,-9.688195883,30.38669561,31.24361267,16.8623291
22.67283467,-9.566313255,30.36263765,31.52325832,16.85576969
22.59581849,-9.443641476,30.33807805,31.80364748,16.84931703
22.51857566,-9.319781508,30.312655,32.0850798,16.84301761
22.44121281,-9.194807927,30.2865244,32.36731952,16.83692603
22.36369442,-9.068009054,30.25929057,32.65085129,16.83117779
22.28614249,-8.940620267,30.231723,32.93489165,16.82553321
22.20842319,-8.812184827,30.20340636,33.21977758,16.8200215
22.1306102,-8.682941367,30.17455289,33.50518835,16.81466195
22.05264276,-8.551863395,30.14455303,33.79173895,16.80967039
21.97465426,-8.420024055,30.11414669,34.07880718,16.80483886
21.89658881,-8.287325063,30.08318832,34.36649283,16.80011838
21.81839997,-8.153758076,30.05161973,34.65473048,16.79555255
21.74013037,-8.019001918,30.01928791,34.94353786,16.7912524
21.66182012,-7.882985061,29.98623385,35.23299158,16.78722092
21.5834869,-7.746340746,29.95282871,35.52284069,16.78328925
21.50506238,-7.608946662,29.91889029,35.81311673,16.77948633
21.42658094,-7.470662965,29.88437877,36.10373476,16.77588166
21.34806086,-7.330908468,29.84895684,36.39482627,16.77262307
21.26955366,-7.190613099,29.81329572,36.68620931,16.76946839
21.19097114,-7.049581101,29.77711518,36.9779456,16.76643682
21.11235954,-6.907898231,29.74051447,37.26983897,16.76355884
21.03375107,-6.764776426,29.70303772,37.56193559,16.76103336
20.95514064,-6.621160137,29.66527789,37.85417656,16.75862711
20.87649524,-6.476865742,29.6270987,38.14664689,16.75635175
20.79784741,-6.332039735,29.58858488,38.43917476,16.75419525
20.71922866,-6.186030892,29.54936962,38.73166604,16.7523313
20.64059859,-6.039204351,29.50961612,39.02416224,16.75068407
20.56196257,-5.892048797,29.46966452,39.3167241,16.74912164
20.48332436,-5.744245544,29.42930959,39.60926413,16.74769213
20.40477174,-5.595667743,29.38855799,39.90155937,16.74646604
20.32621402,-5.446057732,29.34709892,40.19358639,16.74552532
20.24765617,-5.296128141,29.30544043,40.48560798,16.74468079
20.16909112,-5.145816132,29.26350809,40.7775182,16.74392881
20.09064429,-4.994728155,29.22121856,41.06899024,16.7433658
20.01223109,-4.842796725,29.17836783,41.35996275,16.74305986
19.93380804,-4.690351937,29.13514368,41.65072968,16.7429062
19.85538937,-4.537615144,29.09170679,41.94133536,16.74283446
19.77706779,-4.384338724,29.04799945,42.23135832,16.7429123
19.69884006,-4.230390209,29.00393077,42.52074457,16.74319621
19.62060604,-4.075770108,28.95934374,42.80958341,16.74368514
19.54239194,-3.920816777,28.91453012,43.0981275,16.74427729
19.46424351,-3.765587269,28.86954724,43.38611568,16.74496611
19.38619909,-3.609794451,28.82428317,43.67335493,16.74582835
19.30820977,-3.453383377,28.77858655,43.95967456,16.74690075
