#size: 500 5
#stance_hip, swing_hip, stance_knee, swing_knee,torso_angle
23.32819892,-3.641883556,30.79976698,49.58093582,9.519329623
23.21111121,-3.440137872,30.74582108,49.913866,9.524351328
23.09393403,-3.238069599,30.69105496,50.24541034,9.529408185
22.97666005,-3.035645195,30.63541882,50.57527647,9.534530688
22.85926986,-2.832962479,30.57888836,50.90318573,9.539702539
22.74179461,-2.629959908,30.52145475,51.22905817,9.544912073
22.62426235,-2.426734414,30.46333674,51.55335685,9.550133095
22.50661424,-2.223197969,30.40426409,51.875697,9.555406538
22.3888883,-2.01945695,30.34432909,52.1956191,9.560713998
22.27107971,-1.815534229,30.28363705,52.51362275,9.566041393
22.15323625,-1.61143372,30.2222924,52.82969117,9.571372819
22.03528773,-1.407118373,30.16005819,53.14366678,9.576733471
21.91725076,-1.202642015,30.09693927,53.45498016,9.582119447
21.79914956,-0.998078194,30.03312856,53.76409436,9.587506479
21.68102959,-0.793401951,29.96875307,54.07128905,9.592892996
21.56282681,-0.588593407,29.9035724,54.37615218,9.598290594
21.4445179,-0.383667503,29.8374536,54.67803037,9.603704645
21.32616513,-0.178724348,29.77073937,54.97763664,9.609106877
21.20778837,0.026266763,29.70347867,55.27524776,9.614498366
21.08937279,0.231316188,29.63557832,55.5704087,9.619894265
20.97083151,0.436429352,29.56662653,55.86196334,9.625290769
20.85225096,0.64152388,29.49720775,56.15160266,9.630677045
20.73364499,0.846602072,29.42719618,56.43874128,9.636035927
20.61503604,1.05166882,29.35669523,56.72348954,9.641395484
20.49630708,1.256733268,29.28517762,57.00433948,9.646743493
20.37753794,1.461755094,29.21320005,57.2831269,9.652077721
20.25871114,1.666725706,29.14062133,57.55944517,9.657384559
20.13992833,1.871606797,29.06766934,57.83319941,9.662678617
20.02104711,2.076426299,28.99378385,58.10285789,9.667959393
19.90210012,2.28116244,28.91933683,58.3699118,9.673215932
19.78311151,2.485836596,28.84442655,58.6348764,9.67845038
19.66415665,2.690377529,28.76917431,58.8973096,9.683667158
