#size: 500 5
#stance_hip, swing_hip, stance_knee, swing_knee,torso_angle
18.60433774,-6.288149546,18.4931071,37.67306819,13.01808989
18.53997219,-6.157078096,18.51554188,37.95823243,13.0120976
18.47527649,-6.025325182,18.53698586,38.24337569,13.00631497
18.41006812,-5.892550529,18.55702291,38.52872665,13.00081347
18.34422731,-5.758568791,18.5753664,38.81418952,12.99567361
18.27789417,-5.623642536,18.59228259,39.09955052,12.99083988
18.21142094,-5.488298111,18.60861384,39.3846385,12.98618818
18.14453787,-5.352115927,18.62372946,39.66968804,12.98179564
18.07719155,-5.214963939,18.63747626,39.9545811,12.9777261
18.00918018,-5.076667197,18.64936559,40.23924119,12.97403551
17.94108183,-4.93798638,18.66075037,40.52345991,12.97053308
17.87282246,-4.798821644,18.6714478,40.80735604,12.96724949
17.80412888,-4.658758069,18.68079024,41.09087895,12.96429095
17.73490799,-4.517754145,18.68855843,41.37392587,12.96167233
17.66547003,-4.376166252,18.69545749,41.65636608,12.95931686
17.5959769,-4.234273099,18.70191974,41.93833394,12.95714535
17.52626033,-4.091807576,18.7074991,42.21973066,12.95523617
17.45610004,-3.948471099,18.71160763,42.50035537,12.95368646
17.38564569,-3.804506279,18.71465038,42.78021296,12.95241835
17.3151553,-3.660249284,18.71726211,43.05938212,12.95134319
17.24457951,-3.51559999,18.71927201,43.33781998,12.95051674
17.1737446,-3.370367414,18.72024793,43.61533266,12.94998207
17.10258557,-3.224466841,18.72001474,43.89178547,12.94976311
17.03137247,-3.078256148,18.71926702,44.1673155,12.94975303
16.9601173,-2.931730566,18.71800018,44.44197727,12.94999116
16.88879919,-2.78490879,18.71619373,44.71570963,12.9504392
16.81720838,-2.637475914,18.71319476,44.9879555,12.95123766
16.74550202,-2.489707034,18.70954663,45.25920301,12.95223779
16.67382522,-2.341687586,18.70547631,45.52922224,12.95349516
16.60213944,-2.193478156,18.70100895,45.79829584,12.95494091
16.53037043,-2.044933741,18.69583806,46.06590449,12.95665992
16.45843364,-1.895959044,18.68976303,46.3320226,12.95864533
16.38653039,-1.746814858,18.68330232,46.59679355,12.96085087
16.31467249,-1.597522276,18.67651407,46.8603447,12.96326662
16.2428155,-1.448040127,18.6692682,47.12255065,12.96590829
16.17088409,-1.298255911,18.66129285,47.38295713,12.96880056
16.09895957,-1.148308549,18.65285726,47.64182955,12.97190576
16.02710467,-0.998245729,18.64409033,47.89913805,12.97523858
15.95530087,-0.848082492,18.63503203,48.15521553,12.9787616
15.88351769,-0.697776764,18.62549481,48.40946269,12.98249191
15.81175014,-0.547313891,18.61542993,48.6616876,12.98645932
15.74005133,-0.396786489,18.60503692,48.91225378,12.99063034
15.66844273,-0.246200372,18.5944195,49.16136421,12.99499779
15.59690986,-0.095578307,18.58349942,49.4087051,12.99953597
15.52536476,0.055229988,18.57217519,49.65424338,13.00426655
15.453763,0.206355836,18.56053027,49.89821735,13.0091819
15.38211022,0.357775478,18.54870286,50.14114164,13.01425795
15.31041136,0.509464614,18.5367055,50.38300157,13.01945582
15.23864623,0.661419671,18.52440436,50.62344933,13.02480154
15.1668504,0.813617552,18.51176096,50.86184485,13.03035116
15.09502651,0.966045954,18.49894137,51.09893268,13.03604114
15.02317456,1.118719605,18.48592695,51.33474737,13.04187777
14.95129157,1.271584529,18.47268268,51.56903013,13.04784429
14.87939478,1.42460349,18.45913339,51.80122772,13.05400225
14.80749654,1.577779795,18.44541743,52.03177029,13.06029091
14.73561654,1.731148977,18.43148196,52.26040614,13.06675666
14.66372073,1.884662994,18.41730288,52.48734871,13.0733603
14.59181855,2.038271838,18.40294602,52.71265745,13.08008704
14.51994003,2.191962435,18.38838305,52.93571487,13.08697647
14.4481078,2.345758851,18.37360666,53.15652762,13.09404287
14.37632196,2.499611657,18.3586358,53.37504948,13.10124321
14.30451496,2.653535188,18.34349756,53.59217685,13.10854222
14.23272153,2.807517266,18.32815661,53.80722817,13.11598244
14.1610351,2.961463239,18.31259603,54.01896389,13.12362519
14.08939774,3.115419012,18.29691994,54.22876081,13.13137784
14.01776936,3.269384646,18.28106686,54.43675414,13.13921971
13.94618252,3.423339029,18.26499942,54.64225239,13.14719086
